parent_theme,child_theme,topic,geography_type,geography,metric,stratum,year,epiweek,start_date,metric_value
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,16,18/04/2022,2.104499274
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,16,18/04/2022,2.327272727
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,17,25/04/2022,2.046783626
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,17,25/04/2022,3.25443787
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,17,25/04/2022,3.638908328
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,17,25/04/2022,1.503759398
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,17,25/04/2022,2.46198407
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,18,02/05/2022,2.554744526
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,18,02/05/2022,1.557632399
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,18,02/05/2022,3.32247557
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,18,02/05/2022,1.989288447
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,18,02/05/2022,1.402731635
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,19,09/05/2022,1.088139282
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,19,09/05/2022,1.794871795
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,19,09/05/2022,3.260225252
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,19,09/05/2022,1.398086829
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,19,09/05/2022,1.349831271
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,20,16/05/2022,0.924024641
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,20,16/05/2022,2.093023256
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,20,16/05/2022,1.60810006
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,20,16/05/2022,1.343705799
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,20,16/05/2022,0.935875217
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,21,23/05/2022,1.282051282
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,21,23/05/2022,0.220750552
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,21,23/05/2022,1.751592357
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,21,23/05/2022,0.386349002
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,21,23/05/2022,0.446856049
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,22,30/05/2022,0.32537961
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,22,30/05/2022,0.840336134
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,22,30/05/2022,1.745936183
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,22,30/05/2022,0.975975976
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,22,30/05/2022,0.689905592
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,23,06/06/2022,0.642398287
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,23,06/06/2022,2.362204724
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,23,06/06/2022,2.100350058
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,23,06/06/2022,0.676132522
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,23,06/06/2022,0.693131695
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,24,13/06/2022,0.23923445
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,24,13/06/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,24,13/06/2022,0.699300699
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,24,13/06/2022,0.474254743
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,24,13/06/2022,0.62992126
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,25,20/06/2022,0.492610837
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,25,20/06/2022,0.287356322
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,25,20/06/2022,0.621890547
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,25,20/06/2022,0.555996823
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,25,20/06/2022,0.363240102
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,26,27/06/2022,0.348027842
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,26,27/06/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,26,27/06/2022,0.85413929
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,26,27/06/2022,0.228484387
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,26,27/06/2022,0.431711146
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,27,04/07/2022,0.414078675
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,27,04/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,27,04/07/2022,1.580278129
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,27,04/07/2022,0.430107527
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,27,04/07/2022,0.427502672
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,28,11/07/2022,0.775193798
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,28,11/07/2022,1.923076923
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,28,11/07/2022,2.105831533
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,28,11/07/2022,1.027190332
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,28,11/07/2022,0.717918038
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,29,18/07/2022,0.125786164
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,29,18/07/2022,0.355871886
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,29,18/07/2022,1.780626781
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,29,18/07/2022,0.411861614
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,29,18/07/2022,0.154440154
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,30,25/07/2022,0.307692308
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,30,25/07/2022,0.682382134
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,30,25/07/2022,0.35971223
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,30,25/07/2022,0.50623053
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,31,01/08/2022,0.310077519
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,31,01/08/2022,0.416666667
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,31,01/08/2022,1.595744681
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,31,01/08/2022,1.291989664
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,31,01/08/2022,0.214285714
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,32,08/08/2022,1.458080194
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,32,08/08/2022,3.426791277
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,32,08/08/2022,2.90628707
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,32,08/08/2022,1.098901099
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,32,08/08/2022,0.87118855
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,33,15/08/2022,1.01010101
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,33,15/08/2022,0.34965035
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,33,15/08/2022,1.491300746
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,33,15/08/2022,0.396432111
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,33,15/08/2022,0.831295844
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,34,22/08/2022,0.568181818
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,34,22/08/2022,0.752688172
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,34,22/08/2022,0.674536256
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,35,29/08/2022,0.421940928
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,35,29/08/2022,3.65497076
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,35,29/08/2022,0.490196078
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,35,29/08/2022,0.401606426
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,36,05/09/2022,0.955414013
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,36,05/09/2022,2.834008097
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,36,05/09/2022,6.557377049
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,36,05/09/2022,2.260869565
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,36,05/09/2022,0.812274368
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,37,12/09/2022,2.127659574
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,37,12/09/2022,3.206997085
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,37,12/09/2022,7.755102041
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,37,12/09/2022,3.566333809
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,37,12/09/2022,1.731343284
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,38,19/09/2022,2.332361516
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,38,19/09/2022,1.618122977
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,38,19/09/2022,4.491017964
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,38,19/09/2022,3.20610687
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,38,19/09/2022,1.730103806
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,39,26/09/2022,2.272727273
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,39,26/09/2022,4.225352113
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,39,26/09/2022,5.775577558
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,39,26/09/2022,3.833333333
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,39,26/09/2022,2.018502944
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,40,03/10/2022,3.776978417
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,40,03/10/2022,4.850746269
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,40,03/10/2022,9.606299213
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,40,03/10/2022,3.191489362
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,40,03/10/2022,2.318548387
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,41,10/10/2022,4.288939052
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,41,10/10/2022,13.8028169
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,41,10/10/2022,10.7
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,41,10/10/2022,4.707112971
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,41,10/10/2022,3.486238532
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,42,17/10/2022,6.111111111
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,42,17/10/2022,11.37026239
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,42,17/10/2022,10.47331319
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,42,17/10/2022,6.054054054
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,42,17/10/2022,3.496843128
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,43,24/10/2022,7.015706806
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,43,24/10/2022,12.34939759
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,43,24/10/2022,14.5030426
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,43,24/10/2022,6.181455633
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,43,24/10/2022,4.800768123
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,44,31/10/2022,5.859872611
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,44,31/10/2022,11.37931034
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,44,31/10/2022,14.90384615
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,44,31/10/2022,7.722007722
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,44,31/10/2022,5.543237251
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,45,07/11/2022,8.161157025
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,45,07/11/2022,15.13513514
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,45,07/11/2022,14.89141675
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,45,07/11/2022,6.929510155
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,45,07/11/2022,6.583278473
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,46,14/11/2022,8.609271523
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,46,14/11/2022,15.68181818
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,46,14/11/2022,17.50212404
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,46,14/11/2022,7.204610951
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,46,14/11/2022,6.516750803
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,47,21/11/2022,9.722222222
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,47,21/11/2022,22.18370884
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,47,21/11/2022,21.08575924
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,47,21/11/2022,9.259259259
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,47,21/11/2022,8.635346756
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,48,28/11/2022,13.26259947
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,48,28/11/2022,29.32790224
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,48,28/11/2022,28.63321799
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,48,28/11/2022,14.46850394
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,48,28/11/2022,11.50532184
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,49,05/12/2022,18.51528384
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,49,05/12/2022,35.63049853
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,49,05/12/2022,33.57487923
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,49,05/12/2022,19.02439024
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,49,05/12/2022,18.34814428
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,50,12/12/2022,27.74018945
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,50,12/12/2022,45.29485571
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,50,12/12/2022,42.94605809
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,50,12/12/2022,24.75073314
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,50,12/12/2022,23.60629501
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,51,19/12/2022,30.10685104
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,51,19/12/2022,50.327654
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,51,19/12/2022,44.41964286
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,51,19/12/2022,27.80441035
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,51,19/12/2022,26.08776153
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,52,26/12/2022,27.94759825
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,52,26/12/2022,30.625
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,52,26/12/2022,36.63253697
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,52,26/12/2022,25.63117453
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,52,26/12/2022,25.4626805
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,1,02/01/2023,19.28446771
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,1,02/01/2023,19.26121372
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,1,02/01/2023,17.97323136
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,1,02/01/2023,11.4532685
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,1,02/01/2023,15.16061937
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,2,09/01/2023,8.860759494
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,2,09/01/2023,7.306889353
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,2,09/01/2023,10.01697793
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,2,09/01/2023,5.539906103
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,2,09/01/2023,6.663915824
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,3,16/01/2023,3.462837838
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,3,16/01/2023,5.019305019
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,3,16/01/2023,5.50660793
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,3,16/01/2023,3.024574669
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,3,16/01/2023,2.517162471
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,4,23/01/2023,3.362690152
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,4,23/01/2023,2.97029703
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,4,23/01/2023,7.250341997
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,4,23/01/2023,2.946375958
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,4,23/01/2023,1.782633698
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,5,30/01/2023,2.545454545
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,5,30/01/2023,4.117647059
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,5,30/01/2023,5.199698568
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,5,30/01/2023,2.356902357
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,5,30/01/2023,1.857887875
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,6,06/02/2023,1.578458682
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,6,06/02/2023,4.365904366
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,6,06/02/2023,5.237430168
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,6,06/02/2023,1.353965184
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,6,06/02/2023,0.896999691
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,7,13/02/2023,2.304147465
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,7,13/02/2023,4.260089686
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,7,13/02/2023,7.571428571
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,7,13/02/2023,0.956632653
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,7,13/02/2023,0.920069005
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,0 to 4 years,2023,8,20/02/2023,2.802802803
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,5 to 14 years,2023,8,20/02/2023,2.872062663
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,15 to 44 years,2023,8,20/02/2023,6.699751861
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,45 to 64 years,2023,8,20/02/2023,1.375814627
infectious_disease,respiratory,Influenza,Nation,England,weekly_positivity_by_age,â‰¥65 years,2023,8,20/02/2023,1.025810721
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,9,28/02/2022,1.13
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,9,28/02/2022,12.6
infectious_disease,respiratory,Parainfluenza,Nation,England,weekly_positivity,default,2022,9,28/02/2022,1.42
infectious_disease,respiratory,hMPV,Nation,England,weekly_positivity,default,2022,9,28/02/2022,1.14
infectious_disease,respiratory,Adenovirus,Nation,England,weekly_positivity,default,2022,9,28/02/2022,4.76
infectious_disease,respiratory,RSV,Nation,England,weekly_positivity,default,2022,10,07/03/2022,0.96
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity,default,2022,10,07/03/2022,10.76
